user_id,movie_id,movie_title,genre,language,release_year,duration_min,director,user_review,rating,sentiment,watch_time_min,recommend
1551,172,Interstellar,Drama,English,1997,100,Christopher Nolan,Loved the acting and direction,5,Positive,170,1
1552,159,Avatar,Comedy,Spanish,1998,90,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,86,1
1553,133,Gladiator,Thriller,French,2023,174,Steven Spielberg,"Waste of time, disappointing movie",2,Negative,150,0
1554,166,Interstellar,Thriller,Hindi,2002,82,Quentin Tarantino,Good movie for one time watch,4,Neutral,180,0
1555,192,Avengers,Action,French,2004,112,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,157,1
1556,159,Avatar,Action,French,2011,126,Quentin Tarantino,Poor acting and weak storyline,1,Negative,93,0
1557,110,Joker,Drama,French,2010,164,Christopher Nolan,Not bad but could be better,4,Neutral,106,1
1558,119,Avengers,Sci-Fi,English,2005,127,Christopher Nolan,"Movie was okay, nothing special",3,Neutral,140,1
1559,175,Joker,Sci-Fi,Spanish,2022,110,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,131,1
1560,176,The Dark Knight,Thriller,Spanish,2022,90,Christopher Nolan,Loved the acting and direction,5,Positive,70,1
1561,154,Parasite,Action,Hindi,1996,80,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,168,1
1562,186,The Dark Knight,Comedy,French,1997,85,James Cameron,Loved the acting and direction,5,Positive,123,1
1563,174,Titanic,Action,French,1995,104,James Cameron,"Waste of time, disappointing movie",1,Negative,39,0
1564,175,Interstellar,Thriller,French,1997,158,Steven Spielberg,Did not enjoy the movie at all,1,Negative,98,0
1565,182,Forrest Gump,Action,Spanish,2014,108,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,70,1
1566,157,The Dark Knight,Thriller,Korean,2004,163,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,151,1
1567,126,Joker,Sci-Fi,Hindi,2017,99,Christopher Nolan,Loved the acting and direction,5,Positive,113,1
1568,157,Avatar,Drama,English,2004,178,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,57,1
1569,152,Titanic,Comedy,French,2018,155,Steven Spielberg,Average storyline but decent acting,4,Neutral,141,1
1570,146,Avatar,Sci-Fi,Hindi,2006,88,Christopher Nolan,Poor acting and weak storyline,2,Negative,38,0
1571,163,Parasite,Comedy,Spanish,2020,170,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,77,1
1572,196,Gladiator,Comedy,Hindi,1995,180,James Cameron,"Outstanding movie, highly recommended",5,Positive,110,1
1573,142,Avatar,Action,Hindi,2002,145,Martin Scorsese,Did not enjoy the movie at all,1,Negative,154,0
1574,153,Inception,Action,Korean,2017,123,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,76,1
1575,198,Forrest Gump,Drama,Hindi,1999,122,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,153,1
1576,198,Inception,Sci-Fi,French,2012,117,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,141,1
1577,142,Inception,Sci-Fi,French,2015,88,Quentin Tarantino,Did not enjoy the movie at all,1,Negative,102,0
1578,129,The Dark Knight,Thriller,Hindi,2009,113,Steven Spielberg,Did not enjoy the movie at all,2,Negative,176,0
1579,132,Avengers,Romance,English,2011,109,Christopher Nolan,Very boring and predictable plot,1,Negative,178,0
1580,100,Avengers,Action,English,2020,115,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,131,1
1581,193,Interstellar,Thriller,English,2010,154,James Cameron,Did not enjoy the movie at all,1,Negative,158,0
1582,171,The Dark Knight,Drama,French,2015,105,Christopher Nolan,Good movie for one time watch,2,Neutral,129,0
1583,102,Titanic,Drama,Korean,2000,164,Steven Spielberg,"Movie was okay, nothing special",3,Neutral,152,0
1584,193,Avatar,Romance,English,2019,116,Steven Spielberg,Not bad but could be better,2,Neutral,82,1
1585,115,Inception,Drama,English,2019,178,Steven Spielberg,Very boring and predictable plot,1,Negative,69,0
1586,115,Forrest Gump,Thriller,Spanish,2011,95,Quentin Tarantino,Very boring and predictable plot,2,Negative,116,0
1587,145,Avatar,Sci-Fi,Hindi,2012,112,Christopher Nolan,Good movie for one time watch,2,Neutral,53,1
1588,118,The Dark Knight,Drama,French,2021,168,Martin Scorsese,Very boring and predictable plot,1,Negative,71,0
1589,149,Avengers,Action,French,2019,131,James Cameron,"Outstanding movie, highly recommended",4,Positive,117,1
1590,184,Parasite,Thriller,Spanish,2007,121,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,88,1
1591,124,Inception,Thriller,Korean,1995,165,Steven Spielberg,Amazing movie with great visuals and storyline,4,Positive,145,1
1592,159,Titanic,Drama,English,2014,146,Martin Scorsese,Not bad but could be better,4,Neutral,110,0
1593,170,The Dark Knight,Action,French,2020,84,Steven Spielberg,Average storyline but decent acting,3,Neutral,171,1
1594,113,Inception,Romance,Hindi,2017,113,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,39,1
1595,109,Forrest Gump,Romance,English,2010,119,Steven Spielberg,"Waste of time, disappointing movie",2,Negative,135,0
1596,123,Titanic,Drama,French,2014,156,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,113,1
1597,140,Titanic,Drama,French,2001,154,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,115,1
1598,196,Forrest Gump,Action,French,2024,153,Martin Scorsese,"Outstanding movie, highly recommended",5,Positive,170,1
1599,196,Inception,Romance,Spanish,1997,164,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,133,1
1600,112,Gladiator,Action,English,2023,141,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,47,1
1601,113,Interstellar,Drama,French,2012,111,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,168,1
1602,160,Joker,Comedy,Hindi,2000,174,Martin Scorsese,Loved the acting and direction,4,Positive,34,1
1603,134,Gladiator,Comedy,Hindi,2010,150,James Cameron,"Fantastic experience, would watch again",4,Positive,163,1
1604,167,Interstellar,Romance,Hindi,2007,155,Quentin Tarantino,Loved the acting and direction,5,Positive,79,1
1605,178,Titanic,Comedy,Spanish,2003,162,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,93,0
1606,195,Interstellar,Comedy,Hindi,2013,103,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,78,1
1607,129,Joker,Comedy,English,2018,89,Quentin Tarantino,Loved the acting and direction,4,Positive,40,1
1608,173,Inception,Comedy,Hindi,2017,94,Christopher Nolan,Loved the acting and direction,5,Positive,58,1
1609,118,Avatar,Comedy,English,2022,127,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,144,1
1610,184,Joker,Comedy,Hindi,2001,129,Steven Spielberg,Did not enjoy the movie at all,2,Negative,143,0
1611,135,Avengers,Action,Korean,1995,135,Quentin Tarantino,Loved the acting and direction,5,Positive,155,1
1612,137,Joker,Sci-Fi,English,2023,116,James Cameron,Amazing movie with great visuals and storyline,5,Positive,164,1
1613,160,Forrest Gump,Action,French,2009,124,Steven Spielberg,Loved the acting and direction,5,Positive,33,1
1614,149,Interstellar,Drama,Spanish,2002,136,James Cameron,Not bad but could be better,2,Neutral,152,1
1615,128,Forrest Gump,Thriller,Hindi,1998,114,Steven Spielberg,Loved the acting and direction,5,Positive,128,1
1616,102,Titanic,Thriller,English,2002,116,Steven Spielberg,"Movie was okay, nothing special",3,Neutral,133,1
1617,100,Avatar,Action,Korean,2019,168,Martin Scorsese,Poor acting and weak storyline,2,Negative,165,0
1618,124,Avatar,Action,Korean,2018,177,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,153,1
1619,185,Gladiator,Thriller,French,2006,92,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,132,1
1620,105,The Dark Knight,Romance,Spanish,2019,110,Martin Scorsese,Loved the acting and direction,4,Positive,113,1
1621,102,Titanic,Action,French,2023,97,James Cameron,Loved the acting and direction,5,Positive,173,1
1622,152,Forrest Gump,Comedy,English,1998,167,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,149,1
1623,127,The Dark Knight,Action,English,2003,81,Martin Scorsese,Loved the acting and direction,4,Positive,84,1
1624,111,The Dark Knight,Drama,French,1998,91,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,83,1
1625,169,Avatar,Comedy,English,2024,142,James Cameron,Average storyline but decent acting,2,Neutral,100,1
1626,174,Joker,Thriller,Korean,1995,134,Steven Spielberg,Good movie for one time watch,2,Neutral,158,0
1627,194,Titanic,Comedy,French,1995,165,Steven Spielberg,Did not enjoy the movie at all,1,Negative,36,0
1628,193,Avatar,Drama,Hindi,2001,96,Steven Spielberg,Loved the acting and direction,4,Positive,41,1
1629,104,Titanic,Comedy,Hindi,2006,160,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,64,1
1630,120,Parasite,Sci-Fi,English,2000,127,Christopher Nolan,Did not enjoy the movie at all,1,Negative,46,0
1631,127,Titanic,Drama,Spanish,1998,135,James Cameron,Not bad but could be better,2,Neutral,70,0
1632,120,Gladiator,Thriller,French,2001,137,Quentin Tarantino,Average storyline but decent acting,3,Neutral,145,1
1633,133,Gladiator,Drama,English,2001,131,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,110,1
1634,114,Avatar,Action,Hindi,2018,169,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,178,1
1635,183,Gladiator,Comedy,Hindi,1996,146,James Cameron,Very boring and predictable plot,2,Negative,131,0
1636,165,Gladiator,Thriller,English,2002,148,Martin Scorsese,Average storyline but decent acting,2,Neutral,42,0
1637,142,Forrest Gump,Drama,Hindi,1996,134,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,96,1
1638,189,Titanic,Thriller,Hindi,2014,136,Christopher Nolan,Poor acting and weak storyline,1,Negative,86,0
1639,121,Interstellar,Romance,English,1996,177,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,147,1
1640,141,Avatar,Comedy,French,1997,90,James Cameron,"Movie was okay, nothing special",4,Neutral,51,0
1641,182,The Dark Knight,Action,French,1995,172,James Cameron,Amazing movie with great visuals and storyline,5,Positive,167,1
1642,164,Interstellar,Romance,Korean,2000,90,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,59,0
1643,166,Titanic,Drama,Hindi,2021,177,Steven Spielberg,Did not enjoy the movie at all,2,Negative,155,0
1644,105,Forrest Gump,Sci-Fi,Spanish,1995,85,Martin Scorsese,"Movie was okay, nothing special",3,Neutral,150,1
1645,144,The Dark Knight,Action,Korean,2018,146,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,126,1
1646,152,Avatar,Romance,French,2002,121,Steven Spielberg,Not bad but could be better,3,Neutral,90,0
1647,148,Inception,Thriller,English,2015,140,Christopher Nolan,Good movie for one time watch,3,Neutral,177,0
1648,158,Gladiator,Romance,English,2019,159,Martin Scorsese,Loved the acting and direction,5,Positive,172,1
1649,106,Titanic,Sci-Fi,Korean,2021,147,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,98,1
1650,182,Avatar,Thriller,Spanish,2010,111,Martin Scorsese,Very boring and predictable plot,2,Negative,96,0
1651,134,Joker,Drama,English,1999,169,Quentin Tarantino,Loved the acting and direction,4,Positive,132,1
1652,173,Interstellar,Sci-Fi,Korean,2000,82,James Cameron,Good movie for one time watch,4,Neutral,163,0
1653,155,Joker,Action,Korean,2019,112,Christopher Nolan,Poor acting and weak storyline,2,Negative,165,0
1654,180,Avengers,Drama,Korean,2019,127,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,104,1
1655,200,Joker,Comedy,Korean,2005,149,James Cameron,Very boring and predictable plot,1,Negative,133,0
1656,148,Interstellar,Sci-Fi,Korean,2022,117,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,150,1
1657,130,Forrest Gump,Comedy,French,2011,102,Steven Spielberg,"Movie was okay, nothing special",2,Neutral,124,0
1658,186,The Dark Knight,Action,Korean,2016,161,Christopher Nolan,Loved the acting and direction,5,Positive,45,1
1659,127,Joker,Romance,Hindi,2021,147,Steven Spielberg,"Waste of time, disappointing movie",1,Negative,82,0
1660,113,Titanic,Action,French,2009,147,Quentin Tarantino,"Movie was okay, nothing special",3,Neutral,66,0
1661,130,Gladiator,Action,Hindi,2010,107,James Cameron,"Movie was okay, nothing special",4,Neutral,80,0
1662,152,Inception,Comedy,English,1997,176,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,40,1
1663,159,Forrest Gump,Sci-Fi,French,2018,147,Christopher Nolan,Not bad but could be better,3,Neutral,54,1
1664,103,Gladiator,Action,Korean,2019,133,Christopher Nolan,Loved the acting and direction,4,Positive,36,1
1665,160,Parasite,Romance,Korean,2021,156,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,115,1
1666,150,The Dark Knight,Thriller,Korean,1999,87,Christopher Nolan,Did not enjoy the movie at all,1,Negative,84,0
1667,181,Gladiator,Romance,English,2012,117,James Cameron,Amazing movie with great visuals and storyline,4,Positive,164,1
1668,175,Avatar,Sci-Fi,Hindi,2000,172,James Cameron,"Fantastic experience, would watch again",5,Positive,36,1
1669,157,Interstellar,Romance,Korean,2008,89,Christopher Nolan,Poor acting and weak storyline,1,Negative,91,0
1670,166,Forrest Gump,Sci-Fi,English,2021,126,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,63,1
1671,154,Avengers,Comedy,English,2011,168,Christopher Nolan,Good movie for one time watch,2,Neutral,131,1
1672,105,Joker,Action,French,2023,106,Steven Spielberg,Loved the acting and direction,5,Positive,34,1
1673,119,Parasite,Action,Korean,2018,107,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,128,1
1674,145,Inception,Sci-Fi,French,2012,103,Quentin Tarantino,Poor acting and weak storyline,2,Negative,117,0
1675,197,Forrest Gump,Comedy,Hindi,2014,106,Martin Scorsese,Not bad but could be better,4,Neutral,138,1
1676,130,Interstellar,Thriller,English,2020,147,Quentin Tarantino,"Waste of time, disappointing movie",1,Negative,59,0
1677,185,Forrest Gump,Comedy,French,1999,132,Christopher Nolan,Good movie for one time watch,3,Neutral,152,0
1678,113,The Dark Knight,Sci-Fi,English,2014,86,Martin Scorsese,"Outstanding movie, highly recommended",4,Positive,43,1
1679,173,Avatar,Action,Spanish,2003,154,James Cameron,Amazing movie with great visuals and storyline,5,Positive,103,1
1680,170,Gladiator,Thriller,Spanish,1997,146,Steven Spielberg,"Fantastic experience, would watch again",5,Positive,105,1
1681,131,Avatar,Romance,French,1998,117,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,175,1
1682,124,Titanic,Drama,Hindi,2004,179,James Cameron,Good movie for one time watch,4,Neutral,74,0
1683,179,Inception,Thriller,Spanish,1999,130,Christopher Nolan,Not bad but could be better,3,Neutral,134,0
1684,122,Joker,Romance,French,2018,109,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,143,1
1685,166,Avatar,Comedy,French,2019,82,Steven Spielberg,Good movie for one time watch,4,Neutral,92,1
1686,118,Gladiator,Thriller,Spanish,2005,83,Martin Scorsese,"Waste of time, disappointing movie",2,Negative,60,0
1687,169,Avatar,Sci-Fi,Korean,1997,180,Martin Scorsese,Poor acting and weak storyline,2,Negative,121,0
1688,180,Titanic,Drama,English,2012,141,Quentin Tarantino,"Fantastic experience, would watch again",5,Positive,134,1
1689,140,Gladiator,Romance,English,2003,104,Steven Spielberg,Loved the acting and direction,4,Positive,165,1
1690,198,Interstellar,Thriller,Korean,2015,85,Christopher Nolan,Loved the acting and direction,4,Positive,180,1
1691,100,Inception,Comedy,French,2008,156,Quentin Tarantino,Poor acting and weak storyline,2,Negative,87,0
1692,114,Avengers,Thriller,Hindi,1997,90,James Cameron,Did not enjoy the movie at all,1,Negative,44,0
1693,108,Avengers,Thriller,English,2014,162,Steven Spielberg,"Waste of time, disappointing movie",1,Negative,42,0
1694,158,Avengers,Drama,French,2001,154,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,43,1
1695,181,Interstellar,Romance,English,2023,143,Quentin Tarantino,Average storyline but decent acting,2,Neutral,86,1
1696,107,Parasite,Drama,Spanish,2019,132,James Cameron,"Outstanding movie, highly recommended",5,Positive,71,1
1697,192,Parasite,Sci-Fi,English,2000,152,Martin Scorsese,Good movie for one time watch,2,Neutral,155,0
1698,167,Forrest Gump,Romance,English,2001,105,James Cameron,"Outstanding movie, highly recommended",4,Positive,131,1
1699,145,Avatar,Drama,Korean,2024,131,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,110,1
1700,126,Avatar,Comedy,English,1997,157,James Cameron,Amazing movie with great visuals and storyline,5,Positive,32,1
1701,130,Forrest Gump,Comedy,Korean,1999,139,Quentin Tarantino,Amazing movie with great visuals and storyline,4,Positive,138,1
1702,127,Parasite,Action,French,2004,119,Steven Spielberg,Good movie for one time watch,3,Neutral,78,0
1703,118,Avengers,Romance,French,1996,92,Quentin Tarantino,Average storyline but decent acting,4,Neutral,42,1
1704,126,Interstellar,Action,Spanish,2010,148,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,145,1
1705,121,Avatar,Action,English,2021,100,Christopher Nolan,Did not enjoy the movie at all,2,Negative,161,0
1706,133,Forrest Gump,Sci-Fi,Hindi,2013,149,Steven Spielberg,Poor acting and weak storyline,1,Negative,79,0
1707,197,Avengers,Drama,French,2002,94,Martin Scorsese,Not bad but could be better,4,Neutral,89,1
1708,143,Joker,Thriller,Spanish,2018,82,Quentin Tarantino,"Outstanding movie, highly recommended",5,Positive,37,1
1709,161,Inception,Sci-Fi,Spanish,2002,131,Martin Scorsese,Not bad but could be better,3,Neutral,146,0
1710,148,Forrest Gump,Drama,English,2016,101,James Cameron,Average storyline but decent acting,2,Neutral,30,1
1711,111,Avengers,Comedy,Korean,1995,179,Steven Spielberg,"Outstanding movie, highly recommended",5,Positive,70,1
1712,172,Avatar,Comedy,English,2011,163,James Cameron,Not bad but could be better,2,Neutral,133,1
1713,150,Parasite,Thriller,English,2012,155,Martin Scorsese,Loved the acting and direction,5,Positive,175,1
1714,136,Forrest Gump,Action,Hindi,1999,84,Steven Spielberg,Good movie for one time watch,2,Neutral,168,1
1715,164,Interstellar,Comedy,Hindi,2004,157,Steven Spielberg,Average storyline but decent acting,4,Neutral,94,1
1716,144,Parasite,Comedy,French,2011,138,Christopher Nolan,Very boring and predictable plot,1,Negative,102,0
1717,130,Forrest Gump,Sci-Fi,Spanish,2007,141,James Cameron,Not bad but could be better,2,Neutral,75,1
1718,148,Titanic,Thriller,English,2018,160,Quentin Tarantino,Average storyline but decent acting,2,Neutral,100,1
1719,119,Gladiator,Thriller,Spanish,2011,143,James Cameron,"Fantastic experience, would watch again",5,Positive,168,1
1720,173,Joker,Sci-Fi,English,2020,162,Martin Scorsese,Poor acting and weak storyline,2,Negative,162,0
1721,187,Joker,Romance,English,2017,114,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,77,1
1722,187,Parasite,Thriller,English,1995,166,Christopher Nolan,Good movie for one time watch,3,Neutral,114,1
1723,134,Interstellar,Drama,French,2007,138,Martin Scorsese,Loved the acting and direction,5,Positive,125,1
1724,123,Joker,Comedy,Hindi,2016,148,Martin Scorsese,Loved the acting and direction,5,Positive,105,1
1725,169,Gladiator,Action,Korean,2007,101,Steven Spielberg,Did not enjoy the movie at all,1,Negative,79,0
1726,197,The Dark Knight,Comedy,Spanish,2000,123,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,166,1
1727,128,Joker,Romance,French,2014,180,Steven Spielberg,Loved the acting and direction,5,Positive,180,1
1728,146,Inception,Comedy,Spanish,2011,113,Quentin Tarantino,Amazing movie with great visuals and storyline,5,Positive,124,1
1729,196,Parasite,Comedy,Korean,2021,113,James Cameron,"Waste of time, disappointing movie",1,Negative,112,0
1730,173,Titanic,Action,Spanish,2014,141,James Cameron,"Outstanding movie, highly recommended",4,Positive,161,1
1731,104,Titanic,Romance,Hindi,2007,119,Christopher Nolan,"Outstanding movie, highly recommended",4,Positive,98,1
1732,141,Joker,Action,Hindi,2018,102,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,113,1
1733,112,Joker,Sci-Fi,Spanish,2022,120,Christopher Nolan,Average storyline but decent acting,3,Neutral,164,1
1734,136,Titanic,Action,Korean,2000,138,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,57,1
1735,107,Gladiator,Comedy,Hindi,2019,141,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,173,1
1736,167,Forrest Gump,Romance,Spanish,2000,97,Steven Spielberg,Loved the acting and direction,4,Positive,161,1
1737,198,Gladiator,Thriller,Spanish,2020,176,Quentin Tarantino,Not bad but could be better,3,Neutral,113,0
1738,163,The Dark Knight,Thriller,Korean,2018,165,Steven Spielberg,Good movie for one time watch,3,Neutral,65,0
1739,140,Gladiator,Romance,Hindi,2011,96,Steven Spielberg,Good movie for one time watch,4,Neutral,123,1
1740,142,Inception,Drama,English,2023,85,Christopher Nolan,Very boring and predictable plot,1,Negative,139,0
1741,175,Joker,Action,Hindi,1999,162,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,88,1
1742,141,The Dark Knight,Sci-Fi,English,2011,106,Quentin Tarantino,Good movie for one time watch,2,Neutral,31,0
1743,138,Interstellar,Thriller,French,2014,129,Quentin Tarantino,Average storyline but decent acting,4,Neutral,102,0
1744,154,Parasite,Comedy,Spanish,2018,117,Quentin Tarantino,Not bad but could be better,2,Neutral,86,1
1745,165,Avatar,Romance,Korean,2001,88,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,123,1
1746,124,Titanic,Drama,Hindi,2014,98,Christopher Nolan,Loved the acting and direction,4,Positive,64,1
1747,111,Forrest Gump,Drama,Spanish,2003,142,James Cameron,"Movie was okay, nothing special",2,Neutral,32,1
1748,168,Avatar,Sci-Fi,Spanish,2011,170,Christopher Nolan,"Fantastic experience, would watch again",5,Positive,36,1
1749,159,The Dark Knight,Romance,Korean,2012,160,Steven Spielberg,Average storyline but decent acting,2,Neutral,152,1
1750,104,The Dark Knight,Drama,French,1997,145,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,176,1
1751,106,Forrest Gump,Drama,Spanish,1998,162,Quentin Tarantino,Loved the acting and direction,4,Positive,130,1
1752,156,Joker,Thriller,French,2000,83,Steven Spielberg,"Fantastic experience, would watch again",4,Positive,80,1
1753,121,Titanic,Comedy,Spanish,2020,121,Martin Scorsese,Loved the acting and direction,4,Positive,135,1
1754,170,Avatar,Drama,Hindi,2005,163,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,171,1
1755,171,Interstellar,Romance,Spanish,1998,142,Quentin Tarantino,Average storyline but decent acting,4,Neutral,111,0
1756,137,Joker,Action,French,2005,113,Steven Spielberg,Not bad but could be better,2,Neutral,130,0
1757,157,Gladiator,Thriller,Spanish,1995,103,Martin Scorsese,Not bad but could be better,4,Neutral,76,0
1758,142,Joker,Comedy,French,2009,177,Martin Scorsese,Amazing movie with great visuals and storyline,4,Positive,44,1
1759,190,The Dark Knight,Drama,French,2012,146,James Cameron,Very boring and predictable plot,1,Negative,155,0
1760,146,Avengers,Comedy,English,2012,104,James Cameron,Amazing movie with great visuals and storyline,4,Positive,64,1
1761,162,Gladiator,Comedy,Spanish,2011,144,Martin Scorsese,Amazing movie with great visuals and storyline,5,Positive,171,1
1762,188,The Dark Knight,Comedy,French,2006,103,James Cameron,Did not enjoy the movie at all,2,Negative,83,0
1763,102,Interstellar,Romance,Hindi,2024,129,Christopher Nolan,Not bad but could be better,2,Neutral,81,0
1764,108,The Dark Knight,Drama,Hindi,2022,173,Martin Scorsese,"Waste of time, disappointing movie",1,Negative,147,0
1765,182,Gladiator,Drama,French,2018,124,Christopher Nolan,Very boring and predictable plot,1,Negative,68,0
1766,183,Forrest Gump,Drama,English,2014,105,Christopher Nolan,Loved the acting and direction,5,Positive,100,1
1767,111,Gladiator,Action,Hindi,2007,86,James Cameron,Not bad but could be better,2,Neutral,157,0
1768,187,Parasite,Sci-Fi,Spanish,2019,164,James Cameron,"Movie was okay, nothing special",2,Neutral,60,0
1769,148,Avengers,Action,Hindi,2024,103,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,58,1
1770,192,The Dark Knight,Comedy,French,2019,136,James Cameron,Amazing movie with great visuals and storyline,5,Positive,64,1
1771,173,Joker,Sci-Fi,Spanish,2005,106,Martin Scorsese,Loved the acting and direction,4,Positive,105,1
1772,199,Forrest Gump,Action,Hindi,2019,180,Steven Spielberg,Loved the acting and direction,5,Positive,107,1
1773,171,Avengers,Comedy,French,1999,123,Christopher Nolan,Amazing movie with great visuals and storyline,5,Positive,35,1
1774,148,Avatar,Action,French,2001,169,Steven Spielberg,Good movie for one time watch,2,Neutral,103,0
1775,194,Inception,Drama,French,2014,124,James Cameron,"Waste of time, disappointing movie",2,Negative,46,0
1776,158,Titanic,Drama,Korean,2001,134,Steven Spielberg,Not bad but could be better,2,Neutral,88,0
1777,127,Inception,Romance,English,2023,175,James Cameron,Good movie for one time watch,3,Neutral,63,1
1778,115,The Dark Knight,Thriller,Hindi,2010,109,Martin Scorsese,"Fantastic experience, would watch again",4,Positive,138,1
1779,156,Titanic,Sci-Fi,Spanish,2022,155,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,45,1
1780,167,Titanic,Romance,Korean,2003,100,Christopher Nolan,Loved the acting and direction,4,Positive,102,1
1781,107,Titanic,Action,French,2006,131,Quentin Tarantino,"Outstanding movie, highly recommended",4,Positive,93,1
1782,179,Titanic,Romance,Spanish,2013,166,Steven Spielberg,Not bad but could be better,3,Neutral,108,1
1783,132,Parasite,Action,Hindi,2021,112,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,93,1
1784,107,Titanic,Thriller,English,1996,106,Christopher Nolan,Amazing movie with great visuals and storyline,4,Positive,172,1
1785,157,Avengers,Romance,English,2010,100,Quentin Tarantino,Did not enjoy the movie at all,1,Negative,55,0
1786,157,Titanic,Drama,French,1995,172,Christopher Nolan,"Movie was okay, nothing special",4,Neutral,123,0
1787,125,Forrest Gump,Action,Spanish,2009,93,James Cameron,Very boring and predictable plot,2,Negative,51,0
1788,106,Interstellar,Romance,French,2003,142,Steven Spielberg,Loved the acting and direction,5,Positive,50,1
1789,190,Joker,Action,English,2013,135,James Cameron,"Fantastic experience, would watch again",4,Positive,59,1
1790,190,Avengers,Thriller,Korean,2010,83,James Cameron,"Outstanding movie, highly recommended",5,Positive,139,1
1791,185,Joker,Thriller,Spanish,2000,136,Steven Spielberg,Amazing movie with great visuals and storyline,5,Positive,80,1
1792,110,The Dark Knight,Thriller,English,2011,110,James Cameron,Did not enjoy the movie at all,2,Negative,68,0
1793,134,Avengers,Sci-Fi,Spanish,1998,119,Steven Spielberg,Not bad but could be better,2,Neutral,44,0
1794,157,Gladiator,Sci-Fi,Spanish,1998,112,Christopher Nolan,"Movie was okay, nothing special",2,Neutral,42,0
1795,198,Forrest Gump,Action,French,2019,169,Steven Spielberg,"Outstanding movie, highly recommended",4,Positive,169,1
1796,200,Avatar,Action,Korean,2014,157,Martin Scorsese,Good movie for one time watch,2,Neutral,111,0
1797,200,Gladiator,Thriller,Spanish,2015,108,Christopher Nolan,"Outstanding movie, highly recommended",5,Positive,131,1
1798,148,Gladiator,Thriller,Korean,1998,132,Quentin Tarantino,"Fantastic experience, would watch again",4,Positive,136,1
1799,136,Inception,Sci-Fi,Spanish,2013,114,James Cameron,Poor acting and weak storyline,1,Negative,154,0
1800,123,Joker,Comedy,French,2016,155,Martin Scorsese,Loved the acting and direction,5,Positive,141,1
1801,108,Interstellar,Drama,Spanish,2022,164,James Cameron,Amazing movie with great visuals and storyline,5,Positive,33,1
1802,158,Forrest Gump,Drama,English,1997,132,Christopher Nolan,"Fantastic experience, would watch again",4,Positive,161,1
